Gene stable ID,UniProtKB/Swiss-Prot ID
ENSMUSG00000030879,Q9D8P4
ENSMUSG00000019837,Q9D8P7
ENSMUSG00000054277,Q9D8S3
ENSMUSG00000032026,Q9D8S4
ENSMUSG00000015943,Q9D8S9
ENSMUSG00000031399,Q9D8T0
ENSMUSG00000022575,Q9D8T2
ENSMUSG00000014177,Q9D8T4
ENSMUSG00000021040,Q9D8T7
ENSMUSG00000030219,Q9D8U3
ENSMUSG00000027423,Q9D8U8
ENSMUSG00000019188,Q9D8V0
ENSMUSG00000024516,Q9D8V7
ENSMUSG00000020720,Q9D8W5
ENSMUSG00000029153,Q9D8W7
ENSMUSG00000025193,Q9D8X1
ENSMUSG00000007721,Q9D8X2
ENSMUSG00000020515,Q9D8X5
ENSMUSG00000030615,Q9D8Y1
ENSMUSG00000044475,Q9D8Z1
ENSMUSG00000029535,Q9D8Z2
ENSMUSG00000037204,Q9D8Z6
ENSMUSG00000031585,Q9D902
ENSMUSG00000028729,Q9D903
ENSMUSG00000030314,Q9D906
ENSMUSG00000044792,Q9D924
ENSMUSG00000071653,Q9D937
ENSMUSG00000020224,Q9D945
ENSMUSG00000034282,Q9D952
ENSMUSG00000021917,Q9D958
ENSMUSG00000027199,Q9D964
ENSMUSG00000111138,Q9D964
ENSMUSG00000002329,Q9D967
ENSMUSG00000038323,Q9D9H8
ENSMUSG00000003604,Q9D9K3
ENSMUSG00000029640,Q9D9M2
ENSMUSG00000027088,Q9D9M5
ENSMUSG00000019883,Q9D9V3
ENSMUSG00000074247,Q9D9Z5
ENSMUSG00000041777,Q9DA19
ENSMUSG00000028655,Q9DA75
ENSMUSG00000034321,Q9DAA6
ENSMUSG00000007987,Q9DAI2
ENSMUSG00000005150,Q9DAJ4
ENSMUSG00000036504,Q9DAK9
ENSMUSG00000020744,Q9DAM5
ENSMUSG00000060935,Q9DAM7
ENSMUSG00000005470,Q9DAP7
ENSMUSG00000032040,Q9DAR7
ENSMUSG00000036402,Q9DAS9
ENSMUSG00000027569,Q9DAT2
ENSMUSG00000022386,Q9DAT5
ENSMUSG00000023973,Q9DAU1
ENSMUSG00000017723,Q9DAU7
ENSMUSG00000028420,Q9DAV9
ENSMUSG00000066148,Q9DAW6
ENSMUSG00000053931,Q9DAW9
ENSMUSG00000052151,Q9DAX2
ENSMUSG00000018481,Q9DAX9
ENSMUSG00000068580,Q9DAZ9
ENSMUSG00000006024,Q9DB05
ENSMUSG00000022452,Q9DB10
ENSMUSG00000039640,Q9DB15
ENSMUSG00000021981,Q9DB16
ENSMUSG00000022956,Q9DB20
ENSMUSG00000036632,Q9DB25
ENSMUSG00000000355,Q9DB27
ENSMUSG00000062054,Q9DB29
ENSMUSG00000030815,Q9DB30
ENSMUSG00000033916,Q9DB34
ENSMUSG00000026799,Q9DB40
ENSMUSG00000028840,Q9DB42
ENSMUSG00000024792,Q9DB43
ENSMUSG00000074922,Q9DB52
ENSMUSG00000029059,Q9DB60
ENSMUSG00000026456,Q9DB73
ENSMUSG00000030884,Q9DB77
ENSMUSG00000030888,Q9DB85
ENSMUSG00000002210,Q9DB90
ENSMUSG00000022204,Q9DB96
ENSMUSG00000022020,Q9DBB4
ENSMUSG00000093661,Q9DBB5
ENSMUSG00000011382,Q9DBB8
ENSMUSG00000035757,Q9DBC0
ENSMUSG00000024019,Q9DBC3
ENSMUSG00000020612,Q9DBC7
ENSMUSG00000033688,Q9DBD0
ENSMUSG00000018921,Q9DBD5
ENSMUSG00000023044,Q9DBE0
ENSMUSG00000039740,Q9DBE8
ENSMUSG00000020706,Q9DBE9
ENSMUSG00000053644,Q9DBF1
ENSMUSG00000026170,Q9DBG1
ENSMUSG00000035152,Q9DBG3
ENSMUSG00000024197,Q9DBG5
ENSMUSG00000027642,Q9DBG6
ENSMUSG00000032042,Q9DBG7
ENSMUSG00000040158,Q9DBG9
ENSMUSG00000031930,Q9DBH0
ENSMUSG00000021484,Q9DBH5
ENSMUSG00000011752,Q9DBJ1
ENSMUSG00000038859,Q9DBJ3
ENSMUSG00000030861,Q9DBL1
ENSMUSG00000027865,Q9DBL2
ENSMUSG00000001755,Q9DBL7
ENSMUSG00000032540,Q9DBL9
ENSMUSG00000063808,Q9DBM1
ENSMUSG00000022853,Q9DBM2
ENSMUSG00000025871,Q9DBN4
ENSMUSG00000047866,Q9DBN5
ENSMUSG00000026404,Q9DBN9
ENSMUSG00000026584,Q9DBQ7
ENSMUSG00000052748,Q9DBQ9
ENSMUSG00000024045,Q9DBR0
ENSMUSG00000027433,Q9DBR1
ENSMUSG00000032468,Q9DBR3
ENSMUSG00000029207,Q9DBR4
ENSMUSG00000030095,Q9DBS1
ENSMUSG00000029030,Q9DBS2
ENSMUSG00000003546,Q9DBS5
ENSMUSG00000029822,Q9DBS9
ENSMUSG00000002608,Q9DBT3
ENSMUSG00000095463,Q9DBT4
ENSMUSG00000022066,Q9DBT4
ENSMUSG00000027889,Q9DBT5
ENSMUSG00000002320,Q9DBU0
ENSMUSG00000024404,Q9DBU3
ENSMUSG00000029634,Q9DBU5
ENSMUSG00000034544,Q9DBU6
ENSMUSG00000029070,Q9DBV4
ENSMUSG00000018931,Q9DBW3
ENSMUSG00000022018,Q9DBX1
ENSMUSG00000009030,Q9DBX2
ENSMUSG00000006342,Q9DBX3
ENSMUSG00000040703,Q9DBX6
ENSMUSG00000023991,Q9DBY0
ENSMUSG00000116496,Q9DBY0
ENSMUSG00000026516,Q9DBY8
ENSMUSG00000053565,Q9DBZ5
ENSMUSG00000059810,Q9DC04
ENSMUSG00000053702,Q9DC07
ENSMUSG00000001576,Q9DC16
ENSMUSG00000027006,Q9DC23
ENSMUSG00000025162,Q9DC28
ENSMUSG00000026198,Q9DC29
ENSMUSG00000024170,Q9DC40
ENSMUSG00000038446,Q9DC48
ENSMUSG00000003623,Q9DC50
ENSMUSG00000000001,Q9DC51
ENSMUSG00000026926,Q9DC61
ENSMUSG00000027180,Q9DC63
ENSMUSG00000000399,Q9DC69
ENSMUSG00000020153,Q9DC70
ENSMUSG00000028861,Q9DC71
ENSMUSG00000022247,Q9DCA5
ENSMUSG00000021241,Q9DCB8
ENSMUSG00000022571,Q9DCC4
ENSMUSG00000093904,Q9DCC8
ENSMUSG00000028961,Q9DCD0
ENSMUSG00000019470,Q9DCD2
ENSMUSG00000012296,Q9DCD5
ENSMUSG00000038683,Q9DCE5
ENSMUSG00000027828,Q9DCF9
ENSMUSG00000060703,Q9DCG2
ENSMUSG00000038812,Q9DCG9
ENSMUSG00000029715,Q9DCH2
ENSMUSG00000031029,Q9DCH4
ENSMUSG00000015672,Q9DCI9
ENSMUSG00000024142,Q9DCJ1
ENSMUSG00000026895,Q9DCJ5
ENSMUSG00000065990,Q9DCJ7
ENSMUSG00000042684,Q9DCJ9
ENSMUSG00000025511,Q9DCK3
ENSMUSG00000032381,Q9DCL2
ENSMUSG00000047714,Q9DCL8
ENSMUSG00000029247,Q9DCL9
ENSMUSG00000064254,Q9DCM0
ENSMUSG00000029864,Q9DCM2
ENSMUSG00000024228,Q9DCN1
ENSMUSG00000018042,Q9DCN2
ENSMUSG00000000346,Q9DCP9
ENSMUSG00000024480,Q9DCR2
ENSMUSG00000023367,Q9DCS1
ENSMUSG00000025731,Q9DCS2
ENSMUSG00000028910,Q9DCS3
ENSMUSG00000040048,Q9DCS9
ENSMUSG00000045410,Q9DCT1
ENSMUSG00000005510,Q9DCT2
ENSMUSG00000111727,Q9DCT2
ENSMUSG00000020831,Q9DCT6
ENSMUSG00000006356,Q9DCT8
ENSMUSG00000032278,Q9DCU0
ENSMUSG00000031775,Q9DCU2
ENSMUSG00000003299,Q9DCU6
ENSMUSG00000025176,Q9DCU9
ENSMUSG00000028229,Q9DCV4
ENSMUSG00000023039,Q9DCV7
ENSMUSG00000004610,Q9DCW4
ENSMUSG00000034509,Q9DCX1
ENSMUSG00000034566,Q9DCX2
ENSMUSG00000000253,Q9DCZ1
ENSMUSG00000079508,Q9DCZ4
ENSMUSG00000062797,Q9DD02
ENSMUSG00000027935,Q9DD03
ENSMUSG00000009281,Q9DD06
ENSMUSG00000027430,Q9DD18
ENSMUSG00000025347,Q9DD20
ENSMUSG00000024098,Q9EP52
ENSMUSG00000026812,Q9EP53
ENSMUSG00000025240,Q9EP69
ENSMUSG00000022246,Q9EP71
ENSMUSG00000055943,Q9EP72
ENSMUSG00000032370,Q9EP89
ENSMUSG00000005204,Q9EP97
ENSMUSG00000028992,Q9EPA7
ENSMUSG00000030793,Q9EPB4
ENSMUSG00000058586,Q9EPB5
ENSMUSG00000030770,Q9EPC1
ENSMUSG00000031862,Q9EPE9
ENSMUSG00000027575,Q9EPJ9
ENSMUSG00000060090,Q9EPK2
ENSMUSG00000024357,Q9EPK6
ENSMUSG00000022100,Q9EPK7
ENSMUSG00000030876,Q9EPL4
ENSMUSG00000066232,Q9EPL8
ENSMUSG00000029098,Q9EPL9
ENSMUSG00000046027,Q9EPQ7
ENSMUSG00000041852,Q9EPQ8
ENSMUSG00000027999,Q9EPR2
ENSMUSG00000027340,Q9EPR4
ENSMUSG00000029093,Q9EPR5
ENSMUSG00000017311,Q9EPS2
ENSMUSG00000032252,Q9EPS3
ENSMUSG00000032548,Q9EPT5
ENSMUSG00000058301,Q9EPU0
ENSMUSG00000034022,Q9EPU4
ENSMUSG00000084786,Q9EPV8
ENSMUSG00000021223,Q9EPX2
ENSMUSG00000029311,Q9EQ06
ENSMUSG00000021238,Q9EQ20
ENSMUSG00000025017,Q9EQ32
ENSMUSG00000020430,Q9EQ61
ENSMUSG00000026036,Q9EQ80
ENSMUSG00000024941,Q9EQC5
ENSMUSG00000023960,Q9EQG7
ENSMUSG00000021669,Q9EQG9
ENSMUSG00000021583,Q9EQH2
ENSMUSG00000031696,Q9EQH3
ENSMUSG00000023980,Q9EQH4
ENSMUSG00000030612,Q9EQI8
ENSMUSG00000052539,Q9EQJ9
ENSMUSG00000022718,Q9EQM6
ENSMUSG00000106687,Q9EQM6
ENSMUSG00000029723,Q9EQN3
ENSMUSG00000027293,Q9EQP2
ENSMUSG00000024487,Q9EQQ2
ENSMUSG00000025220,Q9EQQ9
ENSMUSG00000028647,Q9EQS3
ENSMUSG00000045322,Q9EQU3
ENSMUSG00000054766,Q9EQU5
ENSMUSG00000028879,Q9ER00
ENSMUSG00000060519,Q9ER38
ENSMUSG00000026849,Q9ER39
ENSMUSG00000026848,Q9ER41
ENSMUSG00000058297,Q9ER58
ENSMUSG00000037606,Q9ER64
ENSMUSG00000060475,Q9ER69
ENSMUSG00000046768,Q9ER71
ENSMUSG00000010755,Q9ER72
ENSMUSG00000027167,Q9ER73
ENSMUSG00000033355,Q9ER80
ENSMUSG00000068921,Q9ER88
ENSMUSG00000009733,Q9ERA0
ENSMUSG00000029345,Q9ERA6
ENSMUSG00000022765,Q9ERB0
ENSMUSG00000026594,Q9ERD6
ENSMUSG00000062380,Q9ERD7
ENSMUSG00000022439,Q9ERD8
ENSMUSG00000025915,Q9ERE3
ENSMUSG00000038503,Q9ERE7
ENSMUSG00000061559,Q9ERF3
ENSMUSG00000023022,Q9ERG0
ENSMUSG00000027306,Q9ERH4
ENSMUSG00000032202,Q9ERI2
ENSMUSG00000056962,Q9ERI5
ENSMUSG00000020621,Q9ERI6
ENSMUSG00000002718,Q9ERK4
ENSMUSG00000060791,Q9ERL7
ENSMUSG00000033910,Q9ERL9
ENSMUSG00000040188,Q9ERN0
ENSMUSG00000018736,Q9ERR1
ENSMUSG00000036199,Q9ERS2
ENSMUSG00000031557,Q9ERS5
ENSMUSG00000059878,Q9ERU3
ENSMUSG00000003226,Q9ERU9
ENSMUSG00000000439,Q9ERV1
ENSMUSG00000021252,Q9ERY9
ENSMUSG00000028960,Q9ES00
ENSMUSG00000031511,Q9ES28
ENSMUSG00000029577,Q9ES34
ENSMUSG00000022438,Q9ES46
ENSMUSG00000026288,Q9ES52
ENSMUSG00000032112,Q9ES56
ENSMUSG00000026749,Q9ES70
ENSMUSG00000026393,Q9ES74
ENSMUSG00000027963,Q9ES89
ENSMUSG00000024758,Q9ES97
ENSMUSG00000049470,Q9ESC8
ENSMUSG00000033788,Q9ESD7
ENSMUSG00000021952,Q9ESJ0
ENSMUSG00000032598,Q9ESJ4
ENSMUSG00000107055,Q9ESJ4
ENSMUSG00000063049,Q9ESK4
ENSMUSG00000025907,Q9ESK9
ENSMUSG00000004085,Q9ESL4
ENSMUSG00000021714,Q9ESN5
ENSMUSG00000027993,Q9ESN6
ENSMUSG00000024163,Q9ESN9
ENSMUSG00000022769,Q9ESP1
ENSMUSG00000017204,Q9EST1
ENSMUSG00000020454,Q9EST3
ENSMUSG00000024537,Q9EST4
ENSMUSG00000028333,Q9EST5
ENSMUSG00000024002,Q9ESU6
ENSMUSG00000041645,Q9ESV0
ENSMUSG00000029916,Q9ESW4
ENSMUSG00000056204,Q9ESW8
ENSMUSG00000028772,Q9ESX4
ENSMUSG00000108747,Q9ESX4
ENSMUSG00000031403,Q9ESX5
ENSMUSG00000110777,Q9ESY9
ENSMUSG00000060261,Q9ESZ8
ENSMUSG00000021069,Q9ET01
ENSMUSG00000026958,Q9ET22
ENSMUSG00000006418,Q9ET26
ENSMUSG00000025016,Q9ET30
ENSMUSG00000046798,Q9ET43
ENSMUSG00000028943,Q9ET47
ENSMUSG00000017817,Q9ET78
ENSMUSG00000037174,Q9JHC9
ENSMUSG00000000708,Q9JHD1
ENSMUSG00000020918,Q9JHD2
ENSMUSG00000045752,Q9JHE7
ENSMUSG00000029919,Q9JHF7
ENSMUSG00000020573,Q9JHG7
ENSMUSG00000018672,Q9JHH9
ENSMUSG00000031949,Q9JHI2
ENSMUSG00000027332,Q9JHI5
ENSMUSG00000027714,Q9JHI7
ENSMUSG00000058587,Q9JHJ0
ENSMUSG00000001418,Q9JHJ3
ENSMUSG00000040472,Q9JHK4
ENSMUSG00000020120,Q9JHK5
ENSMUSG00000061207,Q9JHN8
ENSMUSG00000026047,Q9JHP7
ENSMUSG00000025245,Q9JHQ5
ENSMUSG00000028062,Q9JHS3
ENSMUSG00000015357,Q9JHS4
ENSMUSG00000004096,Q9JHS9
ENSMUSG00000042225,Q9JHT5
ENSMUSG00000018707,Q9JHU4
ENSMUSG00000019139,Q9JHU9
ENSMUSG00000022751,Q9JHW2
ENSMUSG00000033216,Q9JHW4
ENSMUSG00000015134,Q9JHW9
ENSMUSG00000022089,Q9JI08
ENSMUSG00000022329,Q9JI10
ENSMUSG00000018209,Q9JI11
ENSMUSG00000070697,Q9JI13
ENSMUSG00000024911,Q9JI19
ENSMUSG00000031974,Q9JI39
ENSMUSG00000009640,Q9JI44
ENSMUSG00000024213,Q9JI46
ENSMUSG00000023079,Q9JI57
ENSMUSG00000074892,Q9JI67
ENSMUSG00000046949,Q9JI75
ENSMUSG00000021785,Q9JI78
ENSMUSG00000060450,Q9JI90
ENSMUSG00000052374,Q9JI91
ENSMUSG00000021054,Q9JI99
ENSMUSG00000067242,Q9JIA1
ENSMUSG00000057342,Q9JIA7
ENSMUSG00000021639,Q9JIB4
ENSMUSG00000109324,Q9JIF0
ENSMUSG00000030754,Q9JIF7
ENSMUSG00000031143,Q9JIG7
ENSMUSG00000016619,Q9JIH2
ENSMUSG00000069565,Q9JII5
ENSMUSG00000028692,Q9JII6
ENSMUSG00000020075,Q9JIK5
ENSMUSG00000038880,Q9JIK9
ENSMUSG00000023942,Q9JIM1
ENSMUSG00000031934,Q9JIP4
ENSMUSG00000025557,Q9JIP7
ENSMUSG00000029433,Q9JIQ3
ENSMUSG00000000385,Q9JIQ8
ENSMUSG00000017765,Q9JIS8
ENSMUSG00000004451,Q9JIW9
ENSMUSG00000022338,Q9JIX0
ENSMUSG00000022185,Q9JIX8
ENSMUSG00000020659,Q9JIY2
ENSMUSG00000068329,Q9JIY5
ENSMUSG00000019461,Q9JIZ9
ENSMUSG00000032369,Q9JJ00
ENSMUSG00000022793,Q9JJ04
ENSMUSG00000042460,Q9JJ06
ENSMUSG00000002812,Q9JJ28
ENSMUSG00000027387,Q9JJ48
ENSMUSG00000022033,Q9JJ78
ENSMUSG00000038510,Q9JJ80
ENSMUSG00000024732,Q9JJ89
ENSMUSG00000031916,Q9JJA2
ENSMUSG00000026019,Q9JJA4
ENSMUSG00000029068,Q9JJA7
ENSMUSG00000030452,Q9JJC8
ENSMUSG00000023909,Q9JJE4
ENSMUSG00000024664,Q9JJE7
ENSMUSG00000046791,Q9JJF3
ENSMUSG00000027366,Q9JJF9
ENSMUSG00000036285,Q9JJG9
ENSMUSG00000057322,Q9JJI8
ENSMUSG00000062190,Q9JJK2
ENSMUSG00000031770,Q9JJK5
ENSMUSG00000070699,Q9JJL8
ENSMUSG00000028988,Q9JJN6
ENSMUSG00000079469,Q9JJQ0
ENSMUSG00000031021,Q9JJR8
ENSMUSG00000024785,Q9JJT0
ENSMUSG00000008301,Q9JJT9
ENSMUSG00000031246,Q9JJU8
ENSMUSG00000035958,Q9JJX7
ENSMUSG00000031906,Q9JJY3
ENSMUSG00000027905,Q9JJY4
ENSMUSG00000028277,Q9JJZ4
ENSMUSG00000052040,Q9JJZ6
ENSMUSG00000022913,Q9JK23
ENSMUSG00000021022,Q9JK24
ENSMUSG00000040044,Q9JK30
ENSMUSG00000037722,Q9JK38
ENSMUSG00000038967,Q9JK42
ENSMUSG00000037062,Q9JK48
ENSMUSG00000041577,Q9JK53
ENSMUSG00000001285,Q9JK81
ENSMUSG00000044641,Q9JK83
ENSMUSG00000034139,Q9JK88
ENSMUSG00000032498,Q9JK91
ENSMUSG00000022111,Q9JKB1
ENSMUSG00000030189,Q9JKB3
ENSMUSG00000019518,Q9JKC7
ENSMUSG00000021824,Q9JKC8
ENSMUSG00000040722,Q9JKD3
ENSMUSG00000030536,Q9JKF1
ENSMUSG00000023349,Q9JKF4
ENSMUSG00000032012,Q9JKF6
ENSMUSG00000022889,Q9JKF7
ENSMUSG00000023963,Q9JKJ9
ENSMUSG00000026470,Q9JKK1
ENSMUSG00000032186,Q9JKK7
ENSMUSG00000070283,Q9JKL4
ENSMUSG00000027763,Q9JKP5
ENSMUSG00000068391,Q9JKP8
ENSMUSG00000032115,Q9JKR6
ENSMUSG00000021798,Q9JKS4
ENSMUSG00000039041,Q9JKV1
ENSMUSG00000113949,Q9JKV5
ENSMUSG00000030654,Q9JKW0
ENSMUSG00000018697,Q9JKX4
ENSMUSG00000025817,Q9JKX6
ENSMUSG00000026174,Q9JKY0
ENSMUSG00000000915,Q9JKY5
ENSMUSG00000089774,Q9JKZ2
ENSMUSG00000028354,Q9JL04
ENSMUSG00000057554,Q9JL15
ENSMUSG00000039236,Q9JL16
ENSMUSG00000055805,Q9JL26
ENSMUSG00000055978,Q9JL27
ENSMUSG00000031245,Q9JL35
ENSMUSG00000033917,Q9JL56
ENSMUSG00000028901,Q9JL60
ENSMUSG00000005774,Q9JL61
ENSMUSG00000011884,Q9JL62
ENSMUSG00000021112,Q9JLB2
ENSMUSG00000022656,Q9JLB9
ENSMUSG00000018974,Q9JLI8
ENSMUSG00000006390,Q9JLJ5
ENSMUSG00000031310,Q9JLM4
ENSMUSG00000027797,Q9JLM8
ENSMUSG00000028991,Q9JLN9
ENSMUSG00000061665,Q9JLQ0
ENSMUSG00000030847,Q9JLV1
ENSMUSG00000038324,Q9JLV2
ENSMUSG00000004364,Q9JLV5
ENSMUSG00000056153,Q9JLY0
ENSMUSG00000050240,Q9JLZ6
ENSMUSG00000025494,Q9JLZ8
ENSMUSG00000004934,Q9JM05
ENSMUSG00000025340,Q9JM13
ENSMUSG00000020736,Q9JM14
ENSMUSG00000050737,Q9JM51
ENSMUSG00000020827,Q9JM52
ENSMUSG00000035504,Q9JM62
ENSMUSG00000029465,Q9JM76
ENSMUSG00000029404,Q9JM93
ENSMUSG00000026811,Q9JM95
ENSMUSG00000041598,Q9JM96
ENSMUSG00000047879,Q9JMA1
ENSMUSG00000002825,Q9JMA2
ENSMUSG00000075552,Q9JMA7
ENSMUSG00000075551,Q9JMA7
ENSMUSG00000031089,Q9JMA9
ENSMUSG00000032285,Q9JMC3
ENSMUSG00000028434,Q9JMC8
ENSMUSG00000017421,Q9JMD0
ENSMUSG00000030688,Q9JMD3
ENSMUSG00000015013,Q9JME7
ENSMUSG00000015092,Q9JMG1
ENSMUSG00000048970,Q9JMG2
ENSMUSG00000028958,Q9JMG3
ENSMUSG00000025104,Q9JMG7
ENSMUSG00000020250,Q9JMH6
ENSMUSG00000000631,Q9JMH9
ENSMUSG00000017929,Q9JMK0
ENSMUSG00000027870,Q9NYQ2
ENSMUSG00000021668,Q9QUG2
ENSMUSG00000032946,Q9QUG9
ENSMUSG00000106685,Q9QUG9
ENSMUSG00000021591,Q9QUH0
ENSMUSG00000007815,Q9QUI0
ENSMUSG00000031278,Q9QUJ7
ENSMUSG00000026317,Q9QUK3
ENSMUSG00000078945,Q9QUK4
ENSMUSG00000021024,Q9QUM9
ENSMUSG00000061132,Q9QUN3
ENSMUSG00000030772,Q9QUN9
ENSMUSG00000021613,Q9QUP5
ENSMUSG00000019849,Q9QUR6
ENSMUSG00000032171,Q9QUR7
ENSMUSG00000038264,Q9QUR8
ENSMUSG00000059456,Q9QVP9
ENSMUSG00000002835,Q9QWF0
ENSMUSG00000029269,Q9QWG7
ENSMUSG00000028796,Q9QWH1
ENSMUSG00000021640,Q9QWK5
ENSMUSG00000022453,Q9QWR8
ENSMUSG00000079553,Q9QWT9
ENSMUSG00000011960,Q9QWV9
ENSMUSG00000022377,Q9QWY8
ENSMUSG00000022248,Q9QWZ1
ENSMUSG00000017132,Q9QX11
ENSMUSG00000014554,Q9QX60
ENSMUSG00000053929,Q9QXA1
ENSMUSG00000020537,Q9QXB9
ENSMUSG00000022871,Q9QXC1
ENSMUSG00000025239,Q9QXD8
ENSMUSG00000021884,Q9QXE0
ENSMUSG00000025246,Q9QXE7
ENSMUSG00000027605,Q9QXG4
ENSMUSG00000030789,Q9QXH4
ENSMUSG00000030254,Q9QXK2
ENSMUSG00000025607,Q9QXK3
ENSMUSG00000054309,Q9QXK7
ENSMUSG00000022629,Q9QXL2
ENSMUSG00000039202,Q9QXM0
ENSMUSG00000032386,Q9QXN3
ENSMUSG00000029922,Q9QXP6
ENSMUSG00000017446,Q9QXP7
ENSMUSG00000022565,Q9QXS1
ENSMUSG00000034675,Q9QXS6
ENSMUSG00000025381,Q9QXT0
ENSMUSG00000039278,Q9QXV0
ENSMUSG00000025578,Q9QXV1
ENSMUSG00000022114,Q9QXV8
ENSMUSG00000027276,Q9QXX0
ENSMUSG00000015112,Q9QXX4
ENSMUSG00000022009,Q9QXX8
ENSMUSG00000024065,Q9QXY6
ENSMUSG00000019809,Q9QXY9
ENSMUSG00000054065,Q9QY23
ENSMUSG00000027514,Q9QY24
ENSMUSG00000027048,Q9QY30
ENSMUSG00000031388,Q9QY36
ENSMUSG00000075227,Q9QY66
ENSMUSG00000028618,Q9QY73
ENSMUSG00000030091,Q9QY81
ENSMUSG00000042462,Q9QY93
ENSMUSG00000002984,Q9QYA2
ENSMUSG00000037242,Q9QYB1
ENSMUSG00000025026,Q9QYB5
ENSMUSG00000029106,Q9QYC0
ENSMUSG00000052271,Q9QYC3
ENSMUSG00000053460,Q9QYC7
ENSMUSG00000103019,Q9QYC7
ENSMUSG00000021192,Q9QYE6
ENSMUSG00000066441,Q9QYF1
ENSMUSG00000027634,Q9QYF9
ENSMUSG00000004558,Q9QYG0
ENSMUSG00000025151,Q9QYH6
ENSMUSG00000014195,Q9QYI3
ENSMUSG00000020109,Q9QYI4
ENSMUSG00000026203,Q9QYI5
ENSMUSG00000031701,Q9QYJ0
ENSMUSG00000005483,Q9QYJ3
ENSMUSG00000045216,Q9QYK5
ENSMUSG00000028557,Q9QYK7
ENSMUSG00000039285,Q9QYP6
ENSMUSG00000027254,Q9QYR6
ENSMUSG00000021226,Q9QYR9
ENSMUSG00000062078,Q9QYS9
ENSMUSG00000025728,Q9QYT7
ENSMUSG00000031714,Q9QYY0
ENSMUSG00000024068,Q9QYY8
ENSMUSG00000005102,Q9QZ05
ENSMUSG00000025139,Q9QZ06
ENSMUSG00000034744,Q9QZ08
ENSMUSG00000029993,Q9QZ23
ENSMUSG00000027708,Q9QZ73
ENSMUSG00000054072,Q9QZ85
ENSMUSG00000031373,Q9QZA0
ENSMUSG00000021076,Q9QZB7
ENSMUSG00000030868,Q9QZB9
ENSMUSG00000022545,Q9QZD4
ENSMUSG00000025792,Q9QZD8
ENSMUSG00000028798,Q9QZD9
ENSMUSG00000030058,Q9QZE5
ENSMUSG00000056820,Q9QZE7
ENSMUSG00000034220,Q9QZF2
ENSMUSG00000028651,Q9QZH3
ENSMUSG00000017707,Q9QZI9
ENSMUSG00000028121,Q9QZK2
ENSMUSG00000035711,Q9QZK7
ENSMUSG00000022221,Q9QZL0
ENSMUSG00000050148,Q9QZM0
ENSMUSG00000022074,Q9QZM4
ENSMUSG00000055401,Q9QZN4
ENSMUSG00000015937,Q9QZQ8
ENSMUSG00000026171,Q9QZR0
ENSMUSG00000021224,Q9QZS3
ENSMUSG00000017868,Q9QZS5
ENSMUSG00000027078,Q9QZU9
ENSMUSG00000036992,Q9QZV9
ENSMUSG00000062949,Q9QZW0
ENSMUSG00000108408,Q9QZW0
ENSMUSG00000042678,Q9QZZ4
ENSMUSG00000026574,Q9QZZ6
ENSMUSG00000071203,Q9R016
ENSMUSG00000028180,Q9R020
ENSMUSG00000004105,Q9R045
ENSMUSG00000031751,Q9R049
ENSMUSG00000032643,Q9R059
ENSMUSG00000022503,Q9R060
ENSMUSG00000039183,Q9R061
ENSMUSG00000019528,Q9R062
ENSMUSG00000002980,Q9R069
ENSMUSG00000029513,Q9R078
ENSMUSG00000027315,Q9R097
ENSMUSG00000029102,Q9R098
ENSMUSG00000005374,Q9R099
ENSMUSG00000028975,Q9R0A0
ENSMUSG00000022843,Q9R0A1
ENSMUSG00000032374,Q9R0B9
ENSMUSG00000033721,Q9R0C8
ENSMUSG00000004846,Q9R0E1
ENSMUSG00000019055,Q9R0E2
ENSMUSG00000031592,Q9R0L6
ENSMUSG00000025608,Q9R0M4
ENSMUSG00000029735,Q9R0M5
ENSMUSG00000079316,Q9R0M6
ENSMUSG00000031156,Q9R0M8
ENSMUSG00000020766,Q9R0N0
ENSMUSG00000021996,Q9R0P3
ENSMUSG00000030663,Q9R0P4
ENSMUSG00000015932,Q9R0P5
ENSMUSG00000025724,Q9R0P6
ENSMUSG00000029223,Q9R0P9
ENSMUSG00000031255,Q9R0Q1
ENSMUSG00000029390,Q9R0Q3
ENSMUSG00000031422,Q9R0Q4
ENSMUSG00000029621,Q9R0Q6
ENSMUSG00000071072,Q9R0Q7
ENSMUSG00000028676,Q9R0U0
ENSMUSG00000092558,Q9R0X0
ENSMUSG00000022057,Q9R0X2
ENSMUSG00000025287,Q9R0X4
ENSMUSG00000026817,Q9R0Y5
ENSMUSG00000028217,Q9R100
ENSMUSG00000058624,Q9R111
ENSMUSG00000005803,Q9R112
ENSMUSG00000032175,Q9R117
ENSMUSG00000006205,Q9R118
ENSMUSG00000071646,Q9R190
ENSMUSG00000040782,Q9R1A8
ENSMUSG00000031558,Q9R1B9
ENSMUSG00000051316,Q9R1C0
ENSMUSG00000000276,Q9R1C6
ENSMUSG00000061136,Q9R1C7
ENSMUSG00000031349,Q9R1J0
ENSMUSG00000031347,Q9R1K9
ENSMUSG00000032301,Q9R1P0
ENSMUSG00000069744,Q9R1P1
ENSMUSG00000028837,Q9R1P3
ENSMUSG00000030751,Q9R1P4
ENSMUSG00000029810,Q9R1Q6
ENSMUSG00000031146,Q9R1Q7
ENSMUSG00000057762,Q9R1Q7
ENSMUSG00000022658,Q9R1Q8
